ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
Glaciers,region_19,2019,0.061733564329821,-0.0547715628070911,0.178243932658503,-0.0058508938198634,0.129319271618778,0.0139585125746403,0.109508363701887,0.0552,0.0708,-0.1991,0.2474
Glaciers,ALL,2019,0.42832397290154,0.232089277555494,0.607053572000538,0.324355583319472,0.532333395008469,0.348012439455614,0.496973841318317,0.425,0.112,0.059,0.731
LAND_ICE,ALL,2019,0.599768991777447,0.186333642713353,1.05262396359178,0.36042509762411,0.831587785806824,0.425802656149208,0.750125683299097,0.602,0.253,-0.376,1.297
GrIS,ALL,2020,0.171516914938814,0.0158214238360623,0.357833272776303,0.0828243661919299,0.267094387275179,0.108732705939417,0.237487163587844,0.1759,0.1353,-0.4148,1.1918
AIS,WAIS,2020,0.0601822247507405,-0.228715578579728,0.348835321032931,-0.107255040931634,0.227557738510893,-0.0581528263447366,0.178488462539076,0.0546,0.1738,-0.4443,0.6690
AIS,EAIS,2020,-0.035672146508177,-0.251679688477911,0.183409879569409,-0.161124025209978,0.0906506908558803,-0.124405744201569,0.0534794063462707,-0.0474,0.1225,-0.4301,0.3506
AIS,PEN,2020,-0.0152856679957113,-0.131341730633322,0.101411839161363,-0.0826557126697829,0.0522867562060076,-0.0629250648851628,0.0324522674776703,-0.0123,0.0691,-0.1881,0.2196
AIS,ALL,2020,-0.0182283399847298,-0.400950415987526,0.379241831546133,-0.205779727760371,0.210951232912617,-0.146219731835509,0.149827497190529,-0.005,0.229,-0.621,0.742
Glaciers,region_1,2020,0.0866632852131088,-0.00566550873026318,0.179295021166357,0.0330587627166166,0.140375795877416,0.0487580706071185,0.124623536280825,0.0892,0.0596,-0.0850,0.2514
Glaciers,region_2,2020,0.0169724731334885,0.00110914483689358,0.0328382896221427,0.0077717841489793,0.026175451822718,0.0104744951126244,0.0234711024167869,0.0173,0.0098,-0.0100,0.0493
Glaciers,region_3,2020,0.0572458454652413,-0.0146229211375452,0.129202194593165,0.0155439360377685,0.0989793822911547,0.0277626091676243,0.0867437623706594,0.0586,0.0451,-0.0638,0.1987
Glaciers,region_4,2020,0.0325918057322487,-0.00761237396565438,0.0728579343869858,0.00926203662765449,0.0559421416876737,0.0160975734682644,0.0490956470321252,0.0334,0.0244,-0.0471,0.0898
Glaciers,region_5,2020,0.0592671658195587,-0.0173310656275774,0.135976823429827,0.0148203803019724,0.103750550269288,0.0278445407973354,0.0907078085640347,0.0597,0.0468,-0.0897,0.2075
Glaciers,region_6,2020,0.0125021518619676,-0.00402674644190843,0.0290252886843673,0.0028942307221434,0.0221028775589315,0.00570986131386701,0.0192900958194996,0.0132,0.0102,-0.0197,0.0449
Glaciers,region_7,2020,0.0441805477754666,-0.0055441152522154,0.0939532792478122,0.0153295806883622,0.073047462065221,0.0237840497219074,0.0645827790773967,0.0442,0.0300,-0.0268,0.1409
Glaciers,region_8,2020,0.00196684723285204,-0.00049326666445296,0.00445171071492733,0.000532502523210447,0.00341348411057746,0.000905455329109327,0.00302913949633828,0.0025,0.0015,-0.0023,0.0069
Glaciers,region_9,2020,0.0493761504008572,-0.00392250303553008,0.103092829067016,0.0184108248967688,0.0804841615084341,0.027473004912715,0.0713524699830134,0.0506,0.0340,-0.0648,0.1642
Glaciers,region_10,2020,0.00173806904408127,-0.00103776160140968,0.00442104264878335,0.000128888913267707,0.0033106278418377,0.000628161486207854,0.00286773753092833,0.0023,0.0016,-0.0032,0.0071
Glaciers,region_11,2020,0.00224147737663557,-0.000346543937381869,0.00488228366115041,0.000734246677863595,0.00376871030922391,0.00116461988483869,0.00330943505677159,0.0028,0.0016,-0.0021,0.0075
Glaciers,region_12,2020,0.000873290617226331,-0.000451417271508385,0.00230618689199086,-2.67017383630423e-05,0.00164271846458932,0.00025644195040052,0.00138836005605749,0.0014,0.0008,-0.0010,0.0040
Glaciers,region_13,2020,0.0345586991589023,0.00648721420121169,0.0626456773900224,0.0182688782989623,0.0508533243950715,0.0230418434805809,0.0460771184789066,0.0356,0.0178,-0.0152,0.0779
Glaciers,region_14,2020,0.0221278326997439,2.49014903928718e-05,0.0442272005275039,0.00930962129530464,0.0349492199011866,0.0130645007082724,0.0311902885385313,0.0226,0.0128,-0.0176,0.0605
